latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
1.2302284,32.533543,1090.0,10800,Africa/Kampala,GMT+3

time,temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),temperature_2m_mean (°C),wind_speed_10m_max (km/h),surface_pressure_mean (hPa),relative_humidity_2m_max (%)
2019-08-04,26.9,17.0,5.90,21.5,10.5,895.5,100
2019-08-05,26.9,18.6,1.90,22.1,10.6,896.5,98
2019-08-06,28.7,17.7,0.00,23.1,11.0,896.3,98
2019-08-07,28.6,18.2,0.10,23.3,9.2,895.1,97
2019-08-08,26.0,18.8,12.60,21.6,11.2,895.4,97
2019-08-09,27.0,18.9,17.20,21.8,11.5,896.6,97
2019-08-10,26.4,17.5,0.60,21.2,8.9,897.3,99
2019-08-11,26.2,17.6,1.30,20.7,11.2,895.9,100
2019-08-12,25.8,17.5,13.00,20.8,7.4,895.4,100
2019-08-13,27.0,18.5,0.20,22.3,8.2,895.9,97
2019-08-14,26.8,19.2,16.80,21.8,9.1,895.8,97
2019-08-15,28.0,18.2,0.10,22.2,13.7,895.6,100
2019-08-16,25.2,18.8,9.60,21.3,9.5,895.5,95
2019-08-17,27.5,16.9,1.60,21.3,12.0,894.4,98
2019-08-18,27.0,18.2,10.70,21.3,7.3,894.5,98
2019-08-19,27.2,18.5,0.30,22.6,10.9,894.5,98
2019-08-20,27.2,19.0,0.40,22.6,11.1,895.0,97
2019-08-21,26.5,19.0,9.80,21.1,12.6,895.8,99
2019-08-22,26.0,18.0,10.00,21.1,8.1,895.5,100
2019-08-23,25.5,18.0,15.60,21.0,8.4,896.3,100
2019-08-24,27.6,17.3,2.60,22.4,11.7,895.8,98
2019-08-25,26.9,18.0,2.80,21.5,8.4,894.7,97
2019-08-26,25.0,18.2,1.00,20.9,13.3,896.1,98
2019-08-27,26.5,17.7,8.10,21.3,8.7,896.3,98
2019-08-28,26.9,19.0,2.20,22.3,10.8,896.0,95
2019-08-29,26.4,18.2,12.80,21.6,7.6,895.4,100
2019-08-30,27.9,17.2,0.10,22.1,8.7,894.2,100
2019-08-31,25.5,18.6,10.40,20.8,10.2,894.1,98
2019-09-01,26.4,17.1,0.30,21.1,8.4,893.7,100
2019-09-02,27.6,17.3,0.20,22.4,9.5,894.4,99
2019-09-03,26.0,18.3,9.20,21.2,10.3,895.1,99
2019-09-04,26.2,17.8,2.20,21.4,8.4,894.5,100
2019-09-05,27.5,17.9,2.70,22.1,12.3,894.6,99
2019-09-06,26.7,17.9,5.30,21.9,9.6,895.2,99
2019-09-07,26.4,18.2,8.40,21.7,8.4,895.5,99
2019-09-08,26.2,18.2,5.60,21.4,10.5,895.3,98
2019-09-09,25.1,17.0,7.70,20.7,10.5,895.3,100
2019-09-10,26.1,17.9,3.00,21.2,10.4,895.0,100
2019-09-11,26.0,18.5,10.20,21.3,9.4,895.2,97
2019-09-12,26.6,18.2,7.20,21.3,8.9,895.5,99
2019-09-13,27.0,17.0,11.10,21.6,6.9,894.8,100
2019-09-14,26.8,18.7,1.20,22.2,10.0,894.8,97
2019-09-15,28.4,18.1,0.00,22.9,11.8,894.0,97
2019-09-16,27.6,18.4,3.40,22.4,12.7,893.2,100
2019-09-17,27.0,18.3,4.60,22.3,11.6,893.2,98
2019-09-18,27.0,18.6,4.50,22.4,10.5,894.1,97
2019-09-19,28.6,17.8,0.30,22.8,8.8,893.4,96
2019-09-20,29.1,19.1,1.20,22.8,9.5,893.2,95
2019-09-21,27.4,19.6,3.90,22.5,10.7,893.8,98
2019-09-22,28.5,18.2,0.00,22.7,9.4,894.1,96
2019-09-23,29.0,18.1,0.30,23.4,8.6,894.1,100
2019-09-24,29.8,18.1,1.60,23.0,10.5,893.4,96
2019-09-25,29.8,18.2,0.60,23.3,12.6,893.4,99
2019-09-26,25.1,18.9,12.20,21.4,9.9,894.6,100
2019-09-27,25.9,17.9,6.90,21.2,11.7,895.3,100
2019-09-28,28.1,18.4,1.10,22.6,8.5,894.5,97
2019-09-29,26.9,19.0,6.80,22.4,8.5,892.7,100
2019-09-30,26.2,18.2,19.30,21.9,11.2,893.5,98
2019-10-01,26.4,18.5,7.50,21.8,9.9,893.6,99
2019-10-02,25.5,18.0,12.00,21.3,9.4,893.9,98
2019-10-03,27.5,19.1,0.70,22.6,9.8,893.6,96
2019-10-04,26.5,18.6,13.30,21.8,8.9,893.2,99
2019-10-05,26.0,18.5,16.60,21.3,8.5,893.6,98
2019-10-06,25.8,18.9,11.20,21.4,8.1,893.8,97
2019-10-07,24.3,18.2,6.40,20.8,14.9,892.8,99
2019-10-08,26.0,18.2,1.00,21.5,7.2,892.5,97
2019-10-09,28.0,18.2,4.70,21.7,10.5,892.8,98
2019-10-10,26.4,18.9,4.60,21.8,9.5,892.8,97
2019-10-11,26.5,18.1,11.20,20.7,12.2,892.5,100
2019-10-12,25.1,18.3,9.70,20.8,7.4,892.9,100
2019-10-13,25.6,18.4,7.70,21.1,9.5,893.2,99
2019-10-14,24.8,18.5,14.50,20.9,12.1,894.1,98
2019-10-15,27.5,18.5,3.00,21.7,11.8,893.0,100
2019-10-16,27.6,18.6,13.80,22.3,8.0,892.9,99
2019-10-17,26.3,19.1,10.90,21.7,10.1,894.2,98
2019-10-18,24.6,18.5,9.30,20.7,8.7,894.0,98
2019-10-19,25.2,17.4,9.20,20.8,9.0,893.5,100
2019-10-20,25.8,18.4,10.50,21.4,9.0,893.8,100
2019-10-21,26.0,18.5,3.00,21.4,9.4,893.2,100
2019-10-22,26.2,17.6,4.50,21.4,7.9,892.7,99
2019-10-23,26.6,18.8,5.70,21.8,8.3,892.7,98
2019-10-24,26.6,18.6,6.60,22.3,12.0,893.3,99
2019-10-25,28.1,17.8,0.70,22.7,9.2,892.9,100
2019-10-26,27.5,19.6,7.30,22.4,9.4,893.4,99
2019-10-27,27.5,17.9,5.20,21.5,9.3,893.0,100
2019-10-28,24.9,18.8,9.80,21.1,11.2,892.8,98
2019-10-29,25.9,17.9,4.30,21.5,6.5,893.5,99
2019-10-30,26.4,17.5,11.20,21.5,11.8,893.3,100
2019-10-31,25.5,18.0,9.10,21.0,7.9,894.3,100
2019-11-01,25.7,17.6,8.50,21.2,7.4,893.7,100
2019-11-02,26.3,17.5,5.00,21.4,12.6,893.1,100
2019-11-03,27.1,17.9,4.50,21.3,16.3,893.7,100
2019-11-04,28.0,18.9,0.90,22.2,8.7,894.1,100
2019-11-05,26.5,18.1,4.00,21.7,7.8,893.3,100
2019-11-06,26.5,17.3,2.70,21.4,10.1,892.7,99
2019-11-07,27.2,18.5,7.20,21.8,7.6,893.6,99
2019-11-08,25.4,18.8,6.80,21.9,9.7,894.0,99
2019-11-09,27.0,18.8,10.70,21.9,10.6,893.6,98
2019-11-10,28.2,18.5,2.80,22.8,7.7,892.0,100
2019-11-11,25.6,19.2,9.10,22.0,9.1,890.8,98
2019-11-12,26.4,19.0,8.10,21.9,8.3,891.1,99
2019-11-13,25.9,19.4,13.70,21.7,9.9,892.4,100
2019-11-14,27.8,18.1,0.60,22.6,10.5,893.0,99
2019-11-15,28.2,17.4,0.00,22.5,10.9,892.4,100
2019-11-16,29.0,18.2,0.00,23.7,14.8,890.5,95
2019-11-17,28.7,17.4,0.00,23.0,11.0,890.6,92
2019-11-18,25.6,18.9,5.00,21.0,8.9,892.9,98
2019-11-19,27.5,17.2,3.70,22.1,11.2,893.0,99
2019-11-20,25.6,18.5,12.90,21.1,8.0,893.2,99
2019-11-21,28.0,18.6,4.50,22.7,9.7,892.4,98
2019-11-22,26.5,19.6,12.20,21.9,12.3,892.8,98
2019-11-23,21.3,18.3,24.60,19.6,14.0,893.9,96
2019-11-24,25.5,17.2,5.40,20.7,10.4,894.8,97
2019-11-25,25.4,18.0,8.90,21.3,7.1,894.5,98
2019-11-26,27.4,17.2,1.00,22.1,8.7,893.8,98
2019-11-27,27.4,18.9,0.30,22.7,15.0,892.9,93
2019-11-28,27.6,17.5,0.40,22.2,9.5,893.4,95
2019-11-29,27.5,17.8,0.20,22.3,8.1,893.9,99
2019-11-30,26.2,17.8,4.20,21.9,8.8,893.6,97
2019-12-01,26.1,18.5,9.20,21.5,10.5,893.1,100
2019-12-02,26.1,19.0,10.90,21.9,6.4,893.0,100
2019-12-03,25.1,18.9,7.70,21.2,8.4,893.3,98
2019-12-04,24.7,18.6,5.10,20.9,7.6,893.4,98
2019-12-05,26.7,18.0,0.30,21.4,8.1,893.2,98
2019-12-06,28.0,18.6,7.30,22.2,10.9,893.1,99
2019-12-07,26.5,19.0,6.70,21.7,9.4,892.9,98
2019-12-08,26.9,18.1,2.50,21.9,6.9,893.0,100
2019-12-09,26.0,17.7,0.40,21.1,8.5,893.0,100
2019-12-10,23.8,18.4,11.60,20.6,12.4,893.6,98
2019-12-11,26.2,17.1,9.50,21.0,9.7,893.2,100
2019-12-12,26.7,17.2,5.50,21.4,6.7,893.4,100
2019-12-13,26.5,17.5,1.70,21.6,7.8,894.1,100
2019-12-14,26.8,17.5,2.30,21.1,9.5,894.5,100
2019-12-15,26.8,17.5,1.20,21.5,10.2,894.1,100
2019-12-16,26.0,18.2,9.30,21.1,9.2,893.5,100
2019-12-17,26.6,17.5,0.40,21.8,7.8,893.0,100
2019-12-18,27.3,17.9,0.90,22.1,13.3,893.0,100
2019-12-19,28.2,17.6,0.00,22.9,17.9,893.3,95
2019-12-20,28.2,17.0,0.00,22.7,12.1,893.6,89
2019-12-21,27.6,16.5,0.10,22.3,8.9,893.5,98
2019-12-22,27.6,17.5,0.80,22.7,9.7,893.8,95
2019-12-23,26.2,20.2,2.10,22.8,8.9,894.3,94
2019-12-24,27.1,16.9,4.10,22.2,7.3,893.7,99
2019-12-25,27.6,17.5,4.50,22.2,10.8,893.3,100
2019-12-26,24.6,18.7,17.20,20.7,7.5,893.6,100
2019-12-27,28.0,15.9,0.60,22.0,8.4,892.7,100
2019-12-28,28.5,19.0,0.20,23.1,11.3,892.6,92
2019-12-29,28.9,17.5,0.00,22.7,10.8,892.1,79
2019-12-30,28.9,17.9,0.00,23.4,11.8,892.3,96
2019-12-31,28.3,19.3,0.10,23.5,16.8,893.2,89
2020-01-01,29.8,18.0,0.00,23.4,15.4,892.6,97
2020-01-02,30.1,16.5,0.00,23.4,14.8,893.1,100
2020-01-03,29.8,19.4,0.00,24.2,16.5,894.2,84
2020-01-04,30.2,18.5,0.00,24.0,15.1,893.9,93
2020-01-05,29.7,20.0,0.00,23.9,10.8,893.8,89
2020-01-06,27.9,18.9,0.80,23.2,8.4,893.9,93
2020-01-07,29.1,18.1,0.60,23.5,15.4,893.1,93
2020-01-08,28.4,18.7,0.40,23.7,12.9,893.5,91
2020-01-09,29.2,19.0,1.00,23.8,13.0,893.5,97
2020-01-10,29.5,17.0,0.00,23.5,10.2,893.9,90
2020-01-11,30.5,19.8,2.40,24.4,11.8,894.2,90
2020-01-12,29.8,18.8,0.00,23.8,12.8,895.0,82
2020-01-13,26.6,19.1,4.20,22.0,8.5,894.9,91
2020-01-14,30.2,17.1,0.00,23.3,10.0,892.7,98
2020-01-15,30.4,19.2,0.00,24.7,12.5,892.5,80
2020-01-16,30.2,20.0,0.00,24.7,11.9,893.3,86
2020-01-17,31.0,19.1,0.00,24.8,11.4,893.4,97
2020-01-18,30.6,19.5,0.60,24.9,15.5,893.1,98
2020-01-19,31.1,18.5,0.00,24.7,12.8,894.0,91
2020-01-20,30.9,17.3,0.00,24.2,12.3,893.6,85
2020-01-21,31.1,18.1,0.00,24.5,13.8,893.0,62
2020-01-22,31.2,17.9,0.00,24.3,15.1,892.8,62
2020-01-23,31.4,18.4,0.00,24.7,12.9,893.4,68
2020-01-24,30.9,19.4,0.00,25.2,13.1,894.6,60
2020-01-25,31.0,19.4,0.00,25.1,17.8,894.9,80
2020-01-26,28.8,21.2,2.00,24.3,11.6,895.0,90
2020-01-27,28.0,19.6,7.20,23.1,7.9,894.5,93
2020-01-28,24.5,19.1,9.80,21.1,12.1,894.9,99
2020-01-29,23.4,19.1,12.70,20.7,8.1,895.3,99
2020-01-30,26.0,19.1,2.90,21.7,7.3,895.6,99
2020-01-31,25.1,18.7,8.70,20.6,10.5,895.4,98
2020-02-01,27.5,16.9,0.00,21.7,7.4,895.7,99
2020-02-02,29.5,17.6,0.00,22.9,7.9,895.5,97
2020-02-03,29.4,18.6,1.00,23.0,8.0,895.0,94
2020-02-04,27.6,18.4,2.90,22.5,12.5,894.9,98
2020-02-05,25.9,19.0,6.30,21.9,6.4,895.0,98
2020-02-06,27.1,18.4,10.00,21.9,7.7,895.6,98
2020-02-07,29.6,17.5,0.00,23.5,11.2,894.7,95
2020-02-08,31.3,16.8,0.00,24.0,18.1,894.2,98
2020-02-09,31.0,16.9,0.00,24.1,20.7,894.2,96
2020-02-10,31.5,17.8,0.00,24.6,14.5,894.0,81
2020-02-11,30.5,17.1,0.00,23.7,9.4,893.5,78
2020-02-12,30.9,18.4,0.00,24.4,10.8,892.9,78
2020-02-13,30.6,20.1,0.00,25.3,15.6,893.9,74
2020-02-14,30.2,22.0,0.10,25.7,18.1,893.7,79
2020-02-15,31.0,19.0,0.10,24.4,15.2,893.3,94
2020-02-16,30.8,18.5,0.00,24.5,11.3,893.8,97
2020-02-17,31.7,21.0,0.10,25.4,10.0,893.6,92
2020-02-18,32.2,19.6,0.10,25.4,13.3,893.7,96
2020-02-19,32.2,20.1,0.00,25.4,14.2,894.3,91
2020-02-20,32.0,20.2,0.00,25.7,13.5,893.5,91
2020-02-21,30.2,19.0,2.00,24.9,15.2,893.1,92
2020-02-22,32.3,19.8,0.00,25.7,16.3,893.1,94
2020-02-23,33.3,19.9,0.00,26.6,16.9,892.4,96
2020-02-24,33.3,21.0,0.00,26.5,13.2,892.8,85
2020-02-25,31.5,21.0,0.00,25.5,11.6,893.8,85
2020-02-26,31.5,20.6,0.60,25.4,14.1,893.4,85
2020-02-27,32.9,20.6,0.20,26.2,18.7,893.7,89
2020-02-28,30.2,21.0,1.10,24.7,10.0,894.3,89
2020-02-29,30.2,20.2,4.80,24.4,15.7,893.8,95
2020-03-01,30.4,20.5,2.10,24.9,14.8,893.4,89
2020-03-02,31.5,20.1,5.20,24.4,13.4,894.9,96
2020-03-03,32.4,19.7,0.10,25.2,15.9,895.4,97
2020-03-04,29.9,20.6,2.50,23.8,17.6,895.9,92
2020-03-05,31.8,20.6,1.20,24.9,11.8,895.0,91
2020-03-06,32.8,19.2,0.20,25.2,13.7,893.7,96
2020-03-07,31.9,19.8,0.80,25.3,15.9,893.2,96
2020-03-08,31.6,19.9,10.20,24.9,16.1,892.7,95
2020-03-09,28.5,20.2,19.20,22.9,15.1,893.4,98
2020-03-10,30.8,19.8,1.90,24.3,10.0,892.6,95
2020-03-11,28.6,19.9,2.80,23.8,14.8,892.4,94
2020-03-12,28.8,19.9,3.40,23.9,11.5,893.1,99
2020-03-13,29.5,19.5,2.10,23.8,12.1,893.9,94
2020-03-14,30.4,18.4,0.60,23.9,9.0,894.2,96
2020-03-15,29.6,19.5,2.40,24.3,8.9,892.9,95
2020-03-16,28.0,21.0,8.50,23.8,10.5,892.9,96
2020-03-17,30.4,19.8,2.10,24.3,11.5,892.7,98
2020-03-18,28.0,19.5,5.30,23.1,9.2,894.1,97
2020-03-19,28.0,19.4,6.00,23.0,11.7,894.7,99
2020-03-20,29.6,19.2,0.30,23.9,7.3,893.6,97
2020-03-21,29.9,20.1,11.40,24.1,8.4,893.0,98
2020-03-22,30.0,19.2,17.10,23.8,13.0,894.2,96
2020-03-23,28.5,19.8,6.50,23.2,8.4,894.3,95
2020-03-24,28.6,19.2,5.50,23.7,13.9,893.0,95
2020-03-25,28.2,19.4,3.50,23.1,12.5,892.5,97
2020-03-26,29.5,19.9,0.30,22.9,10.0,892.4,96
2020-03-27,28.4,20.4,5.10,22.5,14.1,894.1,95
2020-03-28,29.1,19.0,3.10,22.7,11.9,895.7,98
2020-03-29,29.8,18.5,0.60,23.1,12.0,894.7,96
2020-03-30,30.6,18.9,0.00,24.1,9.7,893.3,97
2020-03-31,30.1,19.4,3.60,23.6,10.4,893.8,96
2020-04-01,31.5,19.4,0.00,24.9,12.4,894.1,95
2020-04-02,32.2,19.4,0.00,25.5,14.4,892.5,96
2020-04-03,31.8,19.1,0.10,24.6,14.5,892.6,98
2020-04-04,30.0,20.0,0.70,24.5,12.1,893.7,94
2020-04-05,31.5,18.9,0.10,24.7,12.2,894.4,98
2020-04-06,31.0,18.7,0.10,24.3,12.1,894.6,99
2020-04-07,30.7,18.6,0.30,24.5,12.6,894.3,100
2020-04-08,30.7,19.6,0.20,24.8,15.0,893.7,94
2020-04-09,31.5,19.9,0.40,24.9,14.7,893.4,94
2020-04-10,29.4,20.6,2.50,24.0,9.9,893.9,88
2020-04-11,30.4,20.5,0.70,24.7,14.7,893.4,90
2020-04-12,27.9,19.8,4.60,23.2,13.8,893.7,93
2020-04-13,27.1,20.0,22.90,22.5,11.6,894.1,95
2020-04-14,28.7,19.6,15.00,22.9,10.2,894.9,97
2020-04-15,29.4,19.5,2.00,23.5,11.5,894.9,99
2020-04-16,30.6,19.3,0.00,24.6,9.7,893.1,98
2020-04-17,28.1,19.6,11.00,23.3,16.4,892.6,97
2020-04-18,25.0,19.9,11.70,21.9,9.7,894.0,98
2020-04-19,26.8,18.9,2.40,22.2,11.3,895.1,96
2020-04-20,23.2,18.5,17.00,20.1,7.1,895.1,98
2020-04-21,25.0,18.0,6.50,20.9,7.4,895.0,100
2020-04-22,27.5,18.4,0.40,22.0,8.4,894.2,98
2020-04-23,26.4,19.8,2.50,22.0,10.3,895.2,97
2020-04-24,26.9,18.5,0.40,22.4,12.7,894.7,97
2020-04-25,29.5,18.2,0.40,22.9,14.5,893.8,99
2020-04-26,26.3,19.2,6.90,22.1,12.3,894.5,96
2020-04-27,27.0,18.4,11.20,22.3,15.2,894.7,98
2020-04-28,27.9,19.1,3.90,22.5,8.3,896.1,99
2020-04-29,28.9,19.3,8.30,22.6,11.4,896.6,98
2020-04-30,28.2,18.5,13.20,22.2,10.9,896.5,97
2020-05-01,27.5,19.4,2.10,22.4,9.5,896.4,99
2020-05-02,25.4,18.6,15.70,20.8,16.6,895.9,99
2020-05-03,28.0,17.6,0.40,22.0,10.5,895.7,99
2020-05-04,29.1,18.8,1.20,22.7,8.2,894.9,95
2020-05-05,28.2,18.9,14.50,22.2,8.2,894.9,100
2020-05-06,27.1,19.0,3.20,22.8,13.6,894.7,98
2020-05-07,29.3,18.9,13.00,22.7,13.0,894.2,97
2020-05-08,26.1,19.1,6.10,21.9,11.2,894.7,98
2020-05-09,26.5,19.0,6.90,21.6,11.6,894.7,98
2020-05-10,26.4,18.9,10.80,21.6,8.1,895.1,100
2020-05-11,27.1,17.6,14.00,21.4,11.0,895.2,100
2020-05-12,26.6,19.2,3.50,21.9,13.6,895.6,100
2020-05-13,27.7,17.5,0.20,22.6,7.6,895.7,100
2020-05-14,28.8,18.3,1.80,22.8,11.1,895.3,97
2020-05-15,26.8,19.1,0.80,22.5,11.5,895.4,99
2020-05-16,27.6,19.1,2.00,22.2,12.4,895.4,96
2020-05-17,27.6,17.9,0.90,22.4,13.5,895.6,99
2020-05-18,27.2,17.9,4.40,21.9,12.7,895.8,100
2020-05-19,27.6,17.5,0.30,22.1,8.6,896.0,100
2020-05-20,27.6,17.6,0.40,22.3,11.0,895.8,98
2020-05-21,28.7,18.3,2.20,22.0,12.3,896.0,100
2020-05-22,25.9,18.1,4.30,21.4,13.3,897.2,97
2020-05-23,26.1,17.6,0.80,21.7,8.7,896.6,97
2020-05-24,27.5,18.4,0.40,21.9,10.2,896.0,96
2020-05-25,28.6,16.8,0.10,22.6,9.1,895.1,94
2020-05-26,29.2,18.2,0.30,23.4,8.9,894.9,94
2020-05-27,29.1,19.0,0.40,23.3,13.7,895.8,96
2020-05-28,29.8,18.7,0.70,23.7,11.5,895.1,97
2020-05-29,29.6,19.8,0.10,23.8,11.5,895.1,98
2020-05-30,29.4,19.5,3.30,23.2,9.7,894.9,98
2020-05-31,29.5,19.9,0.10,23.7,11.3,895.9,97
2020-06-01,28.5,18.4,0.20,23.2,10.2,896.1,95
2020-06-02,28.2,19.0,4.40,23.0,11.4,895.6,93
2020-06-03,27.0,18.5,0.70,22.2,9.2,895.1,98
2020-06-04,27.9,18.7,5.70,22.3,11.9,896.1,100
2020-06-05,28.1,16.8,1.30,22.2,11.1,895.9,100
2020-06-06,28.3,18.4,5.40,22.4,13.7,896.1,98
2020-06-07,29.0,17.8,0.20,22.8,15.5,894.8,93
2020-06-08,27.8,18.1,6.30,21.5,10.8,894.9,95
2020-06-09,27.5,18.1,3.10,21.7,11.1,894.5,98
2020-06-10,26.0,18.9,5.30,21.6,11.8,894.9,94
2020-06-11,25.8,18.2,6.20,21.3,8.4,895.6,98
2020-06-12,25.5,17.5,7.00,20.8,12.5,895.2,99
2020-06-13,26.5,17.5,9.30,21.0,8.9,895.1,100
2020-06-14,25.7,17.0,3.80,21.4,18.7,896.3,97
2020-06-15,27.2,18.0,0.30,21.8,14.4,896.4,97
2020-06-16,27.4,18.1,3.40,22.0,11.9,895.6,93
2020-06-17,28.3,18.4,0.80,22.5,15.2,895.2,86
2020-06-18,27.0,17.4,0.80,21.9,12.2,895.6,89
2020-06-19,26.9,18.3,0.40,21.9,12.0,896.4,93
2020-06-20,26.6,18.0,0.20,21.8,10.7,896.5,99
2020-06-21,28.0,18.3,0.80,22.2,10.4,895.7,94
2020-06-22,28.1,18.4,0.30,22.6,9.0,895.2,97
2020-06-23,28.0,18.4,0.60,22.9,10.0,894.8,97
2020-06-24,28.5,18.7,4.60,22.5,13.7,894.6,96
2020-06-25,28.0,16.9,0.60,21.9,13.1,893.6,99
2020-06-26,28.2,17.9,0.50,22.1,10.9,894.2,97
2020-06-27,29.0,17.6,0.60,22.4,9.9,894.3,99
2020-06-28,27.7,18.5,1.40,22.4,11.8,894.5,97
2020-06-29,29.0,18.4,2.60,22.6,13.4,894.1,98
2020-06-30,28.5,17.5,0.10,22.5,11.9,893.7,96
2020-07-01,28.4,17.9,0.30,22.4,12.7,894.5,94
2020-07-02,26.8,17.5,1.60,21.7,12.6,894.3,92
2020-07-03,27.8,17.5,4.00,22.1,15.5,894.1,94
2020-07-04,28.4,18.5,0.70,22.6,10.1,894.4,85
2020-07-05,27.9,17.8,0.40,22.6,11.8,893.5,96
2020-07-06,25.8,18.8,6.00,21.3,17.6,893.7,98
2020-07-07,26.9,19.0,2.30,21.5,8.7,894.6,96
2020-07-08,25.5,17.2,3.60,21.1,10.8,895.0,97
2020-07-09,28.7,18.8,2.40,22.5,11.6,894.1,96
2020-07-10,27.1,17.4,3.60,22.1,12.0,893.8,97
2020-07-11,25.4,18.2,6.60,20.9,11.5,894.9,99
2020-07-12,27.1,17.2,0.00,21.8,8.6,894.6,99
2020-07-13,27.0,17.9,4.10,21.4,11.8,894.0,98
2020-07-14,26.4,17.5,5.80,21.4,9.7,893.7,99
2020-07-15,27.0,17.9,1.50,21.7,7.9,895.2,99
2020-07-16,24.5,18.5,13.80,20.5,11.4,895.7,98
2020-07-17,24.1,17.9,1.90,20.4,15.7,895.3,98
2020-07-18,25.0,16.8,0.00,20.6,16.4,895.1,89
2020-07-19,26.5,17.5,0.00,20.8,14.0,894.8,86
2020-07-20,26.9,18.2,0.20,22.2,10.5,894.0,85
2020-07-21,27.1,18.4,6.80,21.7,10.9,894.7,96
2020-07-22,28.6,17.4,1.20,22.0,16.5,894.1,100
2020-07-23,26.5,18.1,3.70,20.9,14.1,893.8,95
2020-07-24,26.1,17.7,14.10,21.0,11.8,893.6,97
2020-07-25,27.3,17.4,0.70,22.0,17.8,893.6,97
2020-07-26,27.0,18.0,1.40,22.0,9.4,894.0,96
2020-07-27,27.2,17.2,8.40,21.5,9.2,894.1,96
2020-07-28,25.4,18.5,1.70,20.7,9.2,894.0,98
2020-07-29,27.6,16.5,1.00,21.6,12.0,894.2,97
2020-07-30,28.2,16.5,4.60,21.9,12.4,895.1,96
2020-07-31,30.5,19.0,0.30,23.4,16.1,895.5,99
2020-08-01,30.5,17.0,0.20,23.0,17.4,894.6,94
2020-08-02,27.9,16.8,0.70,22.2,16.5,894.8,96
2020-08-03,25.4,17.0,4.70,21.0,9.9,896.3,94
2020-08-04,25.2,17.9,2.00,21.1,10.7,896.2,98
2020-08-05,28.5,16.2,0.20,21.9,8.7,895.5,99
2020-08-06,26.9,17.7,0.60,21.9,11.7,896.0,97
2020-08-07,27.2,18.0,4.90,22.0,12.8,896.9,99
2020-08-08,27.9,18.4,10.80,21.8,10.7,896.1,98
2020-08-09,26.9,18.4,7.50,22.1,11.1,895.2,97
2020-08-10,27.5,18.0,0.50,22.1,10.8,894.8,96
2020-08-11,28.4,18.5,1.40,22.9,10.0,895.4,98
2020-08-12,28.9,17.8,1.80,22.6,10.9,894.9,100
2020-08-13,28.3,18.5,4.50,23.1,10.9,894.7,97
2020-08-14,26.9,19.1,7.30,22.4,10.0,893.9,95
2020-08-15,29.0,18.4,1.70,22.5,7.9,892.9,100
2020-08-16,28.5,18.4,5.70,22.4,11.7,892.7,98
2020-08-17,26.2,18.9,4.30,22.0,9.3,893.1,98
2020-08-18,26.8,19.5,6.30,22.1,11.8,893.7,96
2020-08-19,28.9,18.5,0.80,22.8,9.8,892.5,100
2020-08-20,26.1,19.2,5.70,22.0,9.5,892.4,98
2020-08-21,27.0,18.2,3.90,22.2,9.4,893.4,99
2020-08-22,27.6,16.9,3.60,21.8,13.8,893.5,100
2020-08-23,26.6,17.0,7.90,21.1,10.8,893.2,100
2020-08-24,26.0,18.4,3.90,21.4,11.9,894.1,98
2020-08-25,26.8,17.2,4.60,21.8,11.3,894.9,97
2020-08-26,27.0,17.6,7.40,21.3,11.3,894.9,100
2020-08-27,27.4,17.1,4.40,22.1,6.9,894.4,99
2020-08-28,27.9,17.4,6.90,22.2,9.9,893.1,100
2020-08-29,27.5,18.5,10.50,21.8,11.1,893.5,95
2020-08-30,27.0,17.6,2.40,21.8,11.9,894.5,97
2020-08-31,26.7,18.2,0.90,22.1,8.7,894.6,96
2020-09-01,26.4,17.5,5.60,21.4,10.6,893.9,98
2020-09-02,28.8,18.6,0.70,22.8,11.6,893.3,98
2020-09-03,27.2,18.4,0.80,22.4,10.5,894.8,98
2020-09-04,29.1,18.1,1.20,23.3,10.7,894.7,89
2020-09-05,29.0,18.5,15.80,22.3,9.4,893.4,93
2020-09-06,26.4,18.9,20.30,21.2,12.2,892.3,97
2020-09-07,23.0,18.5,5.50,20.2,9.9,894.1,99
2020-09-08,26.1,17.5,4.80,21.3,10.9,894.8,100
2020-09-09,26.0,17.5,5.70,21.2,10.5,894.7,100
2020-09-10,29.0,17.8,0.10,22.3,10.6,893.7,100
2020-09-11,28.3,18.2,4.60,21.9,13.0,892.8,97
2020-09-12,26.5,18.8,7.40,21.9,8.4,894.6,98
2020-09-13,28.5,16.8,1.20,21.8,10.0,895.0,100
2020-09-14,27.9,18.8,1.20,22.9,12.2,895.0,96
2020-09-15,28.8,19.0,0.30,23.1,13.0,894.2,96
2020-09-16,28.4,19.5,0.90,23.1,12.5,894.4,94
2020-09-17,29.4,18.9,1.70,23.3,11.2,893.7,98
2020-09-18,30.0,19.1,2.20,23.2,8.7,893.6,97
2020-09-19,28.8,19.3,0.80,23.4,9.7,894.3,97
2020-09-20,27.6,18.6,1.10,22.9,9.4,893.8,100
2020-09-21,28.3,19.5,5.40,22.7,11.2,894.5,96
2020-09-22,26.8,18.1,5.90,22.1,11.0,894.9,98
2020-09-23,26.1,17.9,8.90,21.6,10.7,894.9,99
2020-09-24,26.7,19.1,8.10,22.6,9.2,894.7,95
2020-09-25,23.9,19.8,10.10,21.5,10.1,894.7,94
